resume_id,summary,skills
r_1549,"An avid data analyst looking to step into the world of machine learning and data sciences. I have experience related to Data Mining, Data Visualization, Text Analytics, Data Collection and would currently like to expand my horizon and work on Machine Learning projects.","['alb', 'ci cd', 'django api design server side logic drf django rest framework database management postgresql', 'docker', 'ec2', 'ecs', 'etc linux', 'full stack development front end reactjs', 'gitlab terraform', 'mysql version control git aws ecr', 'nextjs backend python', 'rds', 'shell scripting']"
r_1550,I am a software engineer who has worked on several computer vision projects and their end to end deployment. I am looking to join as a Machine Learning developer to closely work on problems and increase my grasp over the domain.,"['deployment of end to end ml projects', 'n a']"
r_1551,Fresher who is dynamic and defined when it comes to domain knowledge related to Data Analytics and Machine Learning.,"['alb', 'ci cd', 'django api design server side logic drf django rest framework database management postgresql', 'docker', 'ec2', 'ecs', 'etc linux', 'full stack development front end reactjs', 'gitlab terraform', 'mysql version control git aws ecr', 'nextjs backend python', 'rds', 'shell scripting']"
r_1552,Want to work as a Machine Learning Production Engineer.,['n a']
r_1553,"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",['city state']
r_1554,Seeking challenging opportunity in the field of data science and data analytics where I can utilize my skills and knowledge to contribute for the growth of the organization,['n a']
r_1555,"As a research assistant I always try to define new boundaries and work in a meticulous way to figure out solutions. I have used Machine Learning as a base for our product design to synthesis chemical architectures and their reaction, right now I would like to be involved more on the application development side and was looking for an opportunity that did such.",['n a']
r_1556,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['python r or java tensorflow pytorch scikit learn']
r_1557,"Machine Learning Engineer seeking assignments Deep Learning, Reinforcement Learning, Tensorflow. Keras.",['scholar']
r_1558,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['python r or java tensorflow pytorch scikit learn']
r_1559,"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",['city state']
r_1560,Fresher Computer vision and Machine Learning Engineer looking for a job that is both challenging and fun in terms of problem-solving. Also an expert in maintaining and managing Tableau and Power BI dashboards to address business.,"['honorary member', 'innovator of the year runner up']"
r_1561,"Software developer with a niche towards end to end machine learning projects. Motivated towards learning, solving and producing better results.",['participant']
r_1562,"I am a Junior Machine Learning developer who focuses on data improvement and modelling, finding patterns in large databases and optimization of different models.",['nasik']
r_1563,Recent Graduate testing and debugging machine learning models. I have worked on multiple projects and have contributed to the testing and quality control of models over time. I am looking to switch to a development role where I can exercise my skills.,['n a']
r_1564,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['python r or java tensorflow pytorch scikit learn']
r_1565,I am currently looking for an opportunity as a Data Science or Machine Learning Engineer.,['business analyst']
r_1566,"A Fresher Seeking Roles In Machine Learning, Business Analysis, Data Predictive Modelling, Statistical Solutions, Data Mining.",['data science and bigdata']
r_1567,"Associate Solution Advisor currently enrolled in PG for Data science, Knowledge in data manipulation, analysis, reporting and data visualization. In depth knowledge of tools used for production.",['n a']
r_1568,Fresher starting out and wanting to join a role of machine learning engineer or data science engineer.,"['alb', 'ci cd', 'django api design server side logic drf django rest framework database management postgresql', 'docker', 'ec2', 'ecs', 'etc linux', 'full stack development front end reactjs', 'gitlab terraform', 'mysql version control git aws ecr', 'nextjs backend python', 'rds', 'shell scripting']"
r_1569,"A Data Science enthusiast with a demonstrated history of working in Banking industry. Currently working on real life Data Science projects with interest in Predictive Analytics, Machine Learning and Deep Learning.",['n a']
r_1570,Associate software engineer specializing in Machine Learning models and Optimization. I work with both natural Language processing and computer vision in terms of Modelling and development.,['n a']
r_1571,"I am a Master of Data Science graduate looking to work as a fulltime employee, seeking an entry level role in data science domain. I can offer a strong programming skills and good academic results together with a sound knowledge of implementing Machine learning techniques. Also, I am keen to learn new skill sets that the role demands. I am a highly analytical individual with interpersonal and technical skills, a desire to learn and determined attitude to succeed.",['data management on large scale']
r_1572,Graduate database management engineer looking to join a role in data analytics or cloud-based machine learning solutions.,['data science on cloud']
